 TIME                    	teplota_privod_otopka    	prutok                   	privod                   	
  +1.2500000000000000E+01	  +2.5000000000000000E+01	  +1.1350000000000000E+03	  +2.4948437642661066E+01	
  +1.2516666666666667E+01	  +2.5000000000000000E+01	  +1.1350000000000000E+03	  +2.4948475486953885E+01	
  +1.2533333333333333E+01	  +2.5000000000000000E+01	  +1.1330000000000000E+03	  +2.4948261772957970E+01	
  +1.2550000000000001E+01	  +2.5000000000000000E+01	  +1.1340000000000000E+03	  +2.4948540621354102E+01	
  +1.2566666666666666E+01	  +2.5000000000000000E+01	  +1.1370000000000000E+03	  +2.4948512824211253E+01	
  +1.2583333333333334E+01	  +2.5000000000000000E+01	  +1.1320000000000000E+03	  +2.4948320117124432E+01	
  +1.2600000000000000E+01	  +2.5000000000000000E+01	  +1.1360000000000000E+03	  +2.4947482293211195E+01	
  +1.2616666666666667E+01	  +2.5000000000000000E+01	  +1.1370000000000000E+03	  +2.4946723037259154E+01	
  +1.2633333333333333E+01	  +2.5000000000000000E+01	  +1.1350000000000000E+03	  +2.4945935430416711E+01	
  +1.2650000000000000E+01	  +2.5000000000000000E+01	  +1.1360000000000000E+03	  +2.4945190129228749E+01	
  +1.2666666666666666E+01	  +2.5000000000000000E+01	  +1.1330000000000000E+03	  +2.4944212623112819E+01	
  +1.2683333333333334E+01	  +2.5000000000000000E+01	  +1.1340000000000000E+03	  +2.4943196105217567E+01	
  +1.2699999999999999E+01	  +2.5000000000000000E+01	  +1.1380000000000000E+03	  +2.4942285031132077E+01	
  +1.2716666666666667E+01	  +2.5000000000000000E+01	  +1.1350000000000000E+03	  +2.4941794438097929E+01	
  +1.2733333333333333E+01	  +2.5000000000000000E+01	  +1.1370000000000000E+03	  +2.4941561080789750E+01	
  +1.2750000000000000E+01	  +2.5000000000000000E+01	  +1.1350000000000000E+03	  +2.4941586112311349E+01	
  +1.2766666666666667E+01	  +2.5000000000000000E+01	  +1.1380000000000000E+03	  +2.4941649805561735E+01	
  +1.2783333333333333E+01	  +2.5000000000000000E+01	  +1.1360000000000000E+03	  +2.4941498454229073E+01	
  +1.2800000000000001E+01	  +2.5000000000000000E+01	  +1.1370000000000000E+03	  +2.4941355849826227E+01	
  +1.2816666666666666E+01	  +2.5000000000000000E+01	  +1.1320000000000000E+03	  +2.4941204927111638E+01	
  +1.2833333333333334E+01	  +2.5000000000000000E+01	  +1.1310000000000000E+03	  +2.4940759856765734E+01	
  +1.2850000000000000E+01	  +2.5000000000000000E+01	  +1.1330000000000000E+03	  +2.4940367181190830E+01	
  +1.2866666666666667E+01	  +2.5000000000000000E+01	  +1.1370000000000000E+03	  +2.4941409266147765E+01	
  +1.2883333333333333E+01	  +2.5000000000000000E+01	  +1.1360000000000000E+03	  +2.4943729367335052E+01	
  +1.2900000000000000E+01	  +2.5000000000000000E+01	  +1.1330000000000000E+03	  +2.4944258875587995E+01	
  +1.2916666666666666E+01	  +2.5000000000000000E+01	  +1.1300000000000000E+03	  +2.4943318566033341E+01	
  +1.2933333333333334E+01	  +2.5000000000000000E+01	  +1.1340000000000000E+03	  +2.4942105359455848E+01	
  +1.2949999999999999E+01	  +2.5000000000000000E+01	  +1.1310000000000000E+03	  +2.4940911613981267E+01	
  +1.2966666666666667E+01	  +2.5000000000000000E+01	  +1.1340000000000000E+03	  +2.4940222241113354E+01	
  +1.2983333333333333E+01	  +2.5000000000000000E+01	  +1.1340000000000000E+03	  +2.4939863505959160E+01	
  +1.3000000000000000E+01	  +2.5000000000000000E+01	  +1.1360000000000000E+03	  +2.4941396845222751E+01	
  +1.3016666666666667E+01	  +2.5000000000000000E+01	  +1.1330000000000000E+03	  +2.4943588051007350E+01	
  +1.3033333333333333E+01	  +2.5000000000000000E+01	  +1.1350000000000000E+03	  +2.4943599156177374E+01	
  +1.3050000000000001E+01	  +2.5000000000000000E+01	  +1.1300000000000000E+03	  +2.4942792037844033E+01	
  +1.3066666666666666E+01	  +2.5000000000000000E+01	  +1.1300000000000000E+03	  +2.4942738363589651E+01	
  +1.3083333333333334E+01	  +2.5000000000000000E+01	  +1.1360000000000000E+03	  +2.4943755208732636E+01	
  +1.3100000000000000E+01	  +2.5000000000000000E+01	  +1.1350000000000000E+03	  +2.4944611820165946E+01	
  +1.3116666666666667E+01	  +2.5000000000000000E+01	  +1.1340000000000000E+03	  +2.4944641360189596E+01	
  +1.3133333333333333E+01	  +2.5000000000000000E+01	  +1.1380000000000000E+03	  +2.4944538078572716E+01	
  +1.3150000000000000E+01	  +2.5000000000000000E+01	  +1.1340000000000000E+03	  +2.4944548617058125E+01	
  +1.3166666666666666E+01	  +2.5000000000000000E+01	  +1.1360000000000000E+03	  +2.4944667295094010E+01	
  +1.3183333333333334E+01	  +2.5000000000000000E+01	  +1.1330000000000000E+03	  +2.4944690793719762E+01	
  +1.3199999999999999E+01	  +2.5000000000000000E+01	  +1.1350000000000000E+03	  +2.4944663665557623E+01	
  +1.3216666666666667E+01	  +2.5000000000000000E+01	  +1.1390000000000000E+03	  +2.4944574496645320E+01	
  +1.3233333333333333E+01	  +2.5000000000000000E+01	  +1.1330000000000000E+03	  +2.4944363052600121E+01	
  +1.3250000000000000E+01	  +2.5000000000000000E+01	  +1.1340000000000000E+03	  +2.4944012979916131E+01	
  +1.3266666666666667E+01	  +2.5000000000000000E+01	  +1.1300000000000000E+03	  +2.4943883115387084E+01	
  +1.3283333333333333E+01	  +2.5000000000000000E+01	  +1.1340000000000000E+03	  +2.4943069400088209E+01	
  +1.3300000000000001E+01	  +2.5000000000000000E+01	  +1.1280000000000000E+03	  +2.4941720018779325E+01	
  +1.3316666666666666E+01	  +2.5000000000000000E+01	  +1.1310000000000000E+03	  +2.4940772430493833E+01	
  +1.3333333333333334E+01	  +2.5000000000000000E+01	  +1.1330000000000000E+03	  +2.4940676363494948E+01	
  +1.3350000000000000E+01	  +2.5000000000000000E+01	  +1.1320000000000000E+03	  +2.4941832321373827E+01	
  +1.3366666666666667E+01	  +2.5000000000000000E+01	  +1.1350000000000000E+03	  +2.4942826860187683E+01	
  +1.3383333333333333E+01	  +2.5000000000000000E+01	  +1.1310000000000000E+03	  +2.4942982073064218E+01	
  +1.3400000000000000E+01	  +2.5000000000000000E+01	  +1.1300000000000000E+03	  +2.4942914647111756E+01	
  +1.3416666666666666E+01	  +2.5000000000000000E+01	  +1.1320000000000000E+03	  +2.4942830302026351E+01	
  +1.3433333333333334E+01	  +2.5000000000000000E+01	  +1.1300000000000000E+03	  +2.4942743538587077E+01	
  +1.3449999999999999E+01	  +2.5000000000000000E+01	  +1.1330000000000000E+03	  +2.4942620394923093E+01	
  +1.3466666666666667E+01	  +2.5000000000000000E+01	  +1.1300000000000000E+03	  +2.4942424561261738E+01	
  +1.3483333333333333E+01	  +2.5000000000000000E+01	  +1.1300000000000000E+03	  +2.4942146933307114E+01	
  +1.3500000000000000E+01	  +2.5000000000000000E+01	  +1.1340000000000000E+03	  +2.4941643108099576E+01	
  +1.3516666666666667E+01	  +2.5000000000000000E+01	  +1.1320000000000000E+03	  +2.4940690197426388E+01	
  +1.3533333333333333E+01	  +2.5000000000000000E+01	  +1.1280000000000000E+03	  +2.4939942260620441E+01	
  +1.3550000000000001E+01	  +2.5000000000000000E+01	  +1.1320000000000000E+03	  +2.4940152414006008E+01	
  +1.3566666666666666E+01	  +2.5000000000000000E+01	  +1.1310000000000000E+03	  +2.4940579794230018E+01	
  +1.3583333333333334E+01	  +2.5000000000000000E+01	  +1.1310000000000000E+03	  +2.4940615576951870E+01	
  +1.3600000000000000E+01	  +2.5000000000000000E+01	  +1.1320000000000000E+03	  +2.4939572327304507E+01	
  +1.3616666666666667E+01	  +2.5000000000000000E+01	  +1.1340000000000000E+03	  +2.4937619840417305E+01	
  +1.3633333333333333E+01	  +2.5000000000000000E+01	  +1.1330000000000000E+03	  +2.4936335754820071E+01	
  +1.3650000000000000E+01	  +2.5000000000000000E+01	  +1.1310000000000000E+03	  +2.4935971293348040E+01	
  +1.3666666666666666E+01	  +2.5000000000000000E+01	  +1.1340000000000000E+03	  +2.4935918426054446E+01	
  +1.3683333333333334E+01	  +2.5000000000000000E+01	  +1.1340000000000000E+03	  +2.4935895694158994E+01	
  +1.3699999999999999E+01	  +2.5000000000000000E+01	  +1.1320000000000000E+03	  +2.4935506032214345E+01	
  +1.3716666666666667E+01	  +2.5000000000000000E+01	  +1.1370000000000000E+03	  +2.4934614125421326E+01	
  +1.3733333333333333E+01	  +2.5000000000000000E+01	  +1.1320000000000000E+03	  +2.4933809988201087E+01	
  +1.3750000000000000E+01	  +2.5000000000000000E+01	  +1.1380000000000000E+03	  +2.4933176228315723E+01	
  +1.3766666666666667E+01	  +2.5000000000000000E+01	  +1.1340000000000000E+03	  +2.4932442899936230E+01	
  +1.3783333333333333E+01	  +2.5000000000000000E+01	  +1.1320000000000000E+03	  +2.4932168225826526E+01	
  +1.3800000000000001E+01	  +2.5000000000000000E+01	  +1.1300000000000000E+03	  +2.4932396807361908E+01	
  +1.3816666666666666E+01	  +2.5000000000000000E+01	  +1.1310000000000000E+03	  +2.4932145290133576E+01	
  +1.3833333333333334E+01	  +2.5000000000000000E+01	  +1.1330000000000000E+03	  +2.4931584961789312E+01	
  +1.3850000000000000E+01	  +2.5000000000000000E+01	  +1.1290000000000000E+03	  +2.4931123603665576E+01	
  +1.3866666666666667E+01	  +2.5000000000000000E+01	  +1.1310000000000000E+03	  +2.4930702394273602E+01	
  +1.3883333333333333E+01	  +2.5000000000000000E+01	  +1.1340000000000000E+03	  +2.4930345496782827E+01	
  +1.3900000000000000E+01	  +2.5000000000000000E+01	  +1.1350000000000000E+03	  +2.4930042613436022E+01	
  +1.3916666666666666E+01	  +2.5000000000000000E+01	  +1.1330000000000000E+03	  +2.4929652035019132E+01	
  +1.3933333333333334E+01	  +2.5000000000000000E+01	  +1.1310000000000000E+03	  +2.4929207248351865E+01	
  +1.3949999999999999E+01	  +2.5000000000000000E+01	  +1.1290000000000000E+03	  +2.4928863133082146E+01	
  +1.3966666666666667E+01	  +2.5000000000000000E+01	  +1.1370000000000000E+03	  +2.4928605035329330E+01	
  +1.3983333333333333E+01	  +2.5000000000000000E+01	  +1.1290000000000000E+03	  +2.4928319531875239E+01	
  +1.4000000000000000E+01	  +2.5000000000000000E+01	  +1.1340000000000000E+03	  +2.4962437948218646E+01	
  +1.4016666666666667E+01	  +2.5000000000000000E+01	  +1.1380000000000000E+03	  +2.4990444274910448E+01	
  +1.4033333333333333E+01	  +2.5000000000000000E+01	  +1.1330000000000000E+03	  +2.4993237209279098E+01	
  +1.4050000000000001E+01	  +2.5000000000000000E+01	  +1.1370000000000000E+03	  +2.4994158324433041E+01	
  +1.4066666666666666E+01	  +2.5000000000000000E+01	  +1.1390000000000000E+03	  +2.4993454091403599E+01	
  +1.4083333333333334E+01	  +2.5000000000000000E+01	  +1.1370000000000000E+03	  +2.4994474093065257E+01	
  +1.4100000000000000E+01	  +2.5000000000000000E+01	  +1.1340000000000000E+03	  +2.4993981655525321E+01	
  +1.4116666666666667E+01	  +2.5000000000000000E+01	  +1.1310000000000000E+03	  +2.4994804650570597E+01	
  +1.4133333333333333E+01	  +2.5000000000000000E+01	  +1.1330000000000000E+03	  +2.4994248319857785E+01	
  +1.4150000000000000E+01	  +2.5000000000000000E+01	  +1.1340000000000000E+03	  +2.4994661458042334E+01	
  +1.4166666666666666E+01	  +2.5000000000000000E+01	  +1.1350000000000000E+03	  +2.4994132415594699E+01	
  +1.4183333333333334E+01	  +2.5000000000000000E+01	  +1.1330000000000000E+03	  +2.4994687830820165E+01	
  +1.4199999999999999E+01	  +2.5000000000000000E+01	  +1.1370000000000000E+03	  +2.4994549010939231E+01	
  +1.4216666666666667E+01	  +2.5000000000000000E+01	  +1.1340000000000000E+03	  +2.4994990222363352E+01	
  +1.4233333333333333E+01	  +2.5000000000000000E+01	  +1.1350000000000000E+03	  +2.4994715339769606E+01	
  +1.4250000000000000E+01	  +2.5000000000000000E+01	  +1.1330000000000000E+03	  +2.4995046788982641E+01	
  +1.4266666666666667E+01	  +2.5000000000000000E+01	  +1.1350000000000000E+03	  +2.4994955731827211E+01	
  +1.4283333333333333E+01	  +2.5000000000000000E+01	  +1.1390000000000000E+03	  +2.4995285736583554E+01	
  +1.4300000000000001E+01	  +2.5000000000000000E+01	  +1.1340000000000000E+03	  +2.4995158516128726E+01	
  +1.4316666666666666E+01	  +2.5000000000000000E+01	  +1.1330000000000000E+03	  +2.4995369356179332E+01	
  +1.4333333333333334E+01	  +2.5000000000000000E+01	  +1.1350000000000000E+03	  +2.4995340413409412E+01	
  +1.4350000000000000E+01	  +2.5000000000000000E+01	  +1.1370000000000000E+03	  +2.4995631728072997E+01	
  +1.4366666666666667E+01	  +2.5000000000000000E+01	  +1.1330000000000000E+03	  +2.4996005179497406E+01	
  +1.4383333333333333E+01	  +2.5000000000000000E+01	  +1.1360000000000000E+03	  +2.4997257201178172E+01	
  +1.4400000000000000E+01	  +2.5000000000000000E+01	  +1.1390000000000000E+03	  +2.4997911422838882E+01	
  +1.4416666666666666E+01	  +2.5000000000000000E+01	  +1.1370000000000000E+03	  +2.4997307186743171E+01	
  +1.4433333333333334E+01	  +2.5000000000000000E+01	  +1.1350000000000000E+03	  +2.4996357241068814E+01	
  +1.4449999999999999E+01	  +2.5000000000000000E+01	  +1.1330000000000000E+03	  +2.4995847724128581E+01	
  +1.4466666666666667E+01	  +2.5000000000000000E+01	  +1.1370000000000000E+03	  +2.4995324371376000E+01	
  +1.4483333333333333E+01	  +2.5000000000000000E+01	  +1.1370000000000000E+03	  +2.4995107342354427E+01	
  +1.4500000000000000E+01	  +2.5000000000000000E+01	  +1.1370000000000000E+03	  +2.4995090161265445E+01	
  +1.4516666666666667E+01	  +2.5000000000000000E+01	  +1.1380000000000000E+03	  +2.4995145949970617E+01	
  +1.4533333333333333E+01	  +2.5000000000000000E+01	  +1.1370000000000000E+03	  +2.4994997042491875E+01	
  +1.4550000000000001E+01	  +2.5000000000000000E+01	  +1.1360000000000000E+03	  +2.4995491437701212E+01	
  +1.4566666666666666E+01	  +2.5000000000000000E+01	  +1.1370000000000000E+03	  +2.4994945252131149E+01	
  +1.4583333333333334E+01	  +2.5000000000000000E+01	  +1.1340000000000000E+03	  +2.4993829404876905E+01	
  +1.4600000000000000E+01	  +2.5000000000000000E+01	  +1.1390000000000000E+03	  +2.4993140699262263E+01	
  +1.4616666666666667E+01	  +2.5000000000000000E+01	  +1.1390000000000000E+03	  +2.4992842390195761E+01	
  +1.4633333333333333E+01	  +2.5000000000000000E+01	  +1.1380000000000000E+03	  +2.4992510346751565E+01	
  +1.4650000000000000E+01	  +2.5000000000000000E+01	  +1.1370000000000000E+03	  +2.4991791112554342E+01	
  +1.4666666666666666E+01	  +2.5000000000000000E+01	  +1.1370000000000000E+03	  +2.4991105810595684E+01	
  +1.4683333333333334E+01	  +2.5000000000000000E+01	  +1.1360000000000000E+03	  +2.4990351288489926E+01	
  +1.4699999999999999E+01	  +2.5000000000000000E+01	  +1.1390000000000000E+03	  +2.4989638926220326E+01	
  +1.4716666666666667E+01	  +2.5000000000000000E+01	  +1.1390000000000000E+03	  +2.4989732300590159E+01	
  +1.4733333333333333E+01	  +2.5000000000000000E+01	  +1.1350000000000000E+03	  +2.4990112165006277E+01	
  +1.4750000000000000E+01	  +2.5000000000000000E+01	  +1.1370000000000000E+03	  +2.4989057178135873E+01	
  +1.4766666666666667E+01	  +2.5000000000000000E+01	  +1.1390000000000000E+03	  +2.4989022402302520E+01	
  +1.4783333333333333E+01	  +2.5000000000000000E+01	  +1.1390000000000000E+03	  +2.4990505640965402E+01	
  +1.4800000000000001E+01	  +2.5000000000000000E+01	  +1.1360000000000000E+03	  +2.4991158698748020E+01	
  +1.4816666666666666E+01	  +2.5000000000000000E+01	  +1.1390000000000000E+03	  +2.4990365786173683E+01	
  +1.4833333333333334E+01	  +2.5000000000000000E+01	  +1.1410000000000000E+03	  +2.4989075032315284E+01	
  +1.4850000000000000E+01	  +2.5000000000000000E+01	  +1.1380000000000000E+03	  +2.4987960012181173E+01	
  +1.4866666666666667E+01	  +2.5000000000000000E+01	  +1.1400000000000000E+03	  +2.4986520675341090E+01	
  +1.4883333333333333E+01	  +2.5000000000000000E+01	  +1.1400000000000000E+03	  +2.4985270183255299E+01	
  +1.4900000000000000E+01	  +2.5000000000000000E+01	  +1.1340000000000000E+03	  +2.4984295392740353E+01	
  +1.4916666666666666E+01	  +2.5000000000000000E+01	  +1.1360000000000000E+03	  +2.4983203987573567E+01	
  +1.4933333333333334E+01	  +2.5000000000000000E+01	  +1.1340000000000000E+03	  +2.4981790263196530E+01	
  +1.4949999999999999E+01	  +2.5000000000000000E+01	  +1.1330000000000000E+03	  +2.4980385319257433E+01	
  +1.4966666666666667E+01	  +2.5000000000000000E+01	  +1.1400000000000000E+03	  +2.4979187037435537E+01	
  +1.4983333333333333E+01	  +2.5000000000000000E+01	  +1.1400000000000000E+03	  +2.4978202049688246E+01	
  +1.5000000000000000E+01	  +2.5000000000000000E+01	  +1.1370000000000000E+03	  +2.4977333079421477E+01	
  +1.5016666666666667E+01	  +2.5000000000000000E+01	  +1.1350000000000000E+03	  +2.4978827355079630E+01	
  +1.5033333333333333E+01	  +2.5000000000000000E+01	  +1.1370000000000000E+03	  +2.4981120330233956E+01	
  +1.5050000000000001E+01	  +2.5000000000000000E+01	  +1.1340000000000000E+03	  +2.4981705056936065E+01	
  +1.5066666666666666E+01	  +2.5000000000000000E+01	  +1.1380000000000000E+03	  +2.4981573538643460E+01	
  +1.5083333333333334E+01	  +2.5000000000000000E+01	  +1.1350000000000000E+03	  +2.4981214236530953E+01	
  +1.5100000000000000E+01	  +2.5000000000000000E+01	  +1.1400000000000000E+03	  +2.4980893354870105E+01	
  +1.5116666666666667E+01	  +2.5000000000000000E+01	  +1.1400000000000000E+03	  +2.4980391280010146E+01	
  +1.5133333333333333E+01	  +2.5000000000000000E+01	  +1.1360000000000000E+03	  +2.4979838522183716E+01	
  +1.5150000000000000E+01	  +2.5000000000000000E+01	  +1.1380000000000000E+03	  +2.4979300371428806E+01	
  +1.5166666666666666E+01	  +2.5000000000000000E+01	  +1.1390000000000000E+03	  +2.4978783198929381E+01	
  +1.5183333333333334E+01	  +2.5000000000000000E+01	  +1.1390000000000000E+03	  +2.4978248915711525E+01	
  +1.5199999999999999E+01	  +2.5000000000000000E+01	  +1.1340000000000000E+03	  +2.4977644831585767E+01	
  +1.5216666666666667E+01	  +2.5000000000000000E+01	  +1.1350000000000000E+03	  +2.4976985816650046E+01	
  +1.5233333333333333E+01	  +2.5000000000000000E+01	  +1.1360000000000000E+03	  +2.4976364706177524E+01	
  +1.5250000000000000E+01	  +2.5000000000000000E+01	  +1.1370000000000000E+03	  +2.4975708785443565E+01	
  +1.5266666666666667E+01	  +2.5000000000000000E+01	  +1.1350000000000000E+03	  +2.4975042379895758E+01	
  +1.5283333333333333E+01	  +2.5000000000000000E+01	  +1.1350000000000000E+03	  +2.4974224380188453E+01	
  +1.5300000000000001E+01	  +2.5000000000000000E+01	  +1.1320000000000000E+03	  +2.4973347107425404E+01	
  +1.5316666666666666E+01	  +2.5000000000000000E+01	  +1.1300000000000000E+03	  +2.4972549632219522E+01	
  +1.5333333333333334E+01	  +2.5000000000000000E+01	  +1.1310000000000000E+03	  +2.4971818624623150E+01	
  +1.5350000000000000E+01	  +2.5000000000000000E+01	  +1.1320000000000000E+03	  +2.4971610728374891E+01	
  +1.5366666666666667E+01	  +2.5000000000000000E+01	  +1.1320000000000000E+03	  +2.4971224495511258E+01	
  +1.5383333333333333E+01	  +2.5000000000000000E+01	  +1.1320000000000000E+03	  +2.4970306209302066E+01	
  +1.5400000000000000E+01	  +2.5000000000000000E+01	  +1.1340000000000000E+03	  +2.4969382104564847E+01	
  +1.5416666666666666E+01	  +2.5000000000000000E+01	  +1.1340000000000000E+03	  +2.4968342864827427E+01	
  +1.5433333333333334E+01	  +2.5000000000000000E+01	  +1.1320000000000000E+03	  +2.4967393771064952E+01	
  +1.5449999999999999E+01	  +2.5000000000000000E+01	  +1.1320000000000000E+03	  +2.4966540179138086E+01	
  +1.5466666666666667E+01	  +2.5000000000000000E+01	  +1.1330000000000000E+03	  +2.4965410610618431E+01	
  +1.5483333333333333E+01	  +2.5000000000000000E+01	  +1.1350000000000000E+03	  +2.4964161718762629E+01	
  +1.5500000000000000E+01	  +2.5000000000000000E+01	  +1.1340000000000000E+03	  +2.4963060054736953E+01	
  +1.5516666666666667E+01	  +2.5000000000000000E+01	  +1.1310000000000000E+03	  +2.4961971450070621E+01	
  +1.5533333333333333E+01	  +2.5000000000000000E+01	  +1.1350000000000000E+03	  +2.4960254257207108E+01	
  +1.5550000000000001E+01	  +2.5000000000000000E+01	  +1.1350000000000000E+03	  +2.4958291168519452E+01	
  +1.5566666666666666E+01	  +2.5000000000000000E+01	  +1.1300000000000000E+03	  +2.4957597291918727E+01	
  +1.5583333333333334E+01	  +2.5000000000000000E+01	  +1.1310000000000000E+03	  +2.4957767062850539E+01	
  +1.5600000000000000E+01	  +2.5000000000000000E+01	  +1.1310000000000000E+03	  +2.4957871151160848E+01	
  +1.5616666666666667E+01	  +2.5000000000000000E+01	  +1.1330000000000000E+03	  +2.4957655171106623E+01	
  +1.5633333333333333E+01	  +2.5000000000000000E+01	  +1.1310000000000000E+03	  +2.4957104030725159E+01	
  +1.5650000000000000E+01	  +2.5000000000000000E+01	  +1.1330000000000000E+03	  +2.4956368970716753E+01	
  +1.5666666666666666E+01	  +2.5000000000000000E+01	  +1.1320000000000000E+03	  +2.4955501538288548E+01	
  +1.5683333333333334E+01	  +2.5000000000000000E+01	  +1.1310000000000000E+03	  +2.4954426198324182E+01	
  +1.5699999999999999E+01	  +2.5000000000000000E+01	  +1.1300000000000000E+03	  +2.4953220074923610E+01	
  +1.5716666666666667E+01	  +2.5000000000000000E+01	  +1.1310000000000000E+03	  +2.4951908226135359E+01	
  +1.5733333333333333E+01	  +2.5000000000000000E+01	  +1.1310000000000000E+03	  +2.4950562997857343E+01	
  +1.5750000000000000E+01	  +2.5000000000000000E+01	  +1.1310000000000000E+03	  +2.4949228479952968E+01	
  +1.5766666666666667E+01	  +2.5000000000000000E+01	  +1.1320000000000000E+03	  +2.4947887976818812E+01	
  +1.5783333333333333E+01	  +2.5000000000000000E+01	  +1.1310000000000000E+03	  +2.4946932384839602E+01	
  +1.5800000000000001E+01	  +2.5000000000000000E+01	  +1.1300000000000000E+03	  +2.4946300358497194E+01	
  +1.5816666666666666E+01	  +2.5000000000000000E+01	  +1.1350000000000000E+03	  +2.4945699684784895E+01	
  +1.5833333333333334E+01	  +2.5000000000000000E+01	  +1.1320000000000000E+03	  +2.4945160874036642E+01	
  +1.5850000000000000E+01	  +2.5000000000000000E+01	  +1.1320000000000000E+03	  +2.4944540427719634E+01	
  +1.5866666666666667E+01	  +2.5000000000000000E+01	  +1.1340000000000000E+03	  +2.4943954010368287E+01	
  +1.5883333333333333E+01	  +2.5000000000000000E+01	  +1.1320000000000000E+03	  +2.4943478258659056E+01	
  +1.5900000000000000E+01	  +2.5000000000000000E+01	  +1.1360000000000000E+03	  +2.4943652916210429E+01	
  +1.5916666666666666E+01	  +2.5000000000000000E+01	  +1.1320000000000000E+03	  +2.4943761085179684E+01	
  +1.5933333333333334E+01	  +2.5000000000000000E+01	  +1.1310000000000000E+03	  +2.4943349082066941E+01	
  +1.5949999999999999E+01	  +2.5000000000000000E+01	  +1.1330000000000000E+03	  +2.4942894712835955E+01	
  +1.5966666666666667E+01	  +2.5000000000000000E+01	  +1.1300000000000000E+03	  +2.4942379488629633E+01	
  +1.5983333333333333E+01	  +2.5000000000000000E+01	  +1.1320000000000000E+03	  +2.4941830853954823E+01	
  +1.6000000000000000E+01	  +2.5000000000000000E+01	  +1.1310000000000000E+03	  +2.4966591175740358E+01	
  +1.6016666666666666E+01	  +2.5000000000000000E+01	  +1.1320000000000000E+03	  +2.4984339482845733E+01	
  +1.6033333333333335E+01	  +2.5000000000000000E+01	  +1.1330000000000000E+03	  +2.4982347582189959E+01	
  +1.6050000000000001E+01	  +2.5000000000000000E+01	  +1.1320000000000000E+03	  +2.4977032114008171E+01	
  +1.6066666666666666E+01	  +2.5000000000000000E+01	  +1.1350000000000000E+03	  +2.4972390331448651E+01	
  +1.6083333333333332E+01	  +2.5000000000000000E+01	  +1.1340000000000000E+03	  +2.4971429785133363E+01	
  +1.6100000000000001E+01	  +2.5000000000000000E+01	  +1.1340000000000000E+03	  +2.4969999350617240E+01	
  +1.6116666666666667E+01	  +2.5000000000000000E+01	  +1.1330000000000000E+03	  +2.4969709418548753E+01	
  +1.6133333333333333E+01	  +2.5000000000000000E+01	  +1.1340000000000000E+03	  +2.4968537951037312E+01	
  +1.6149999999999999E+01	  +2.5000000000000000E+01	  +1.1340000000000000E+03	  +2.4968250498618939E+01	
  +1.6166666666666668E+01	  +2.5000000000000000E+01	  +1.1330000000000000E+03	  +2.4967236416099720E+01	
  +1.6183333333333334E+01	  +2.5000000000000000E+01	  +1.1340000000000000E+03	  +2.4966927267418978E+01	
  +1.6199999999999999E+01	  +2.5000000000000000E+01	  +1.1330000000000000E+03	  +2.4966020271300831E+01	
  +1.6216666666666665E+01	  +2.5000000000000000E+01	  +1.1340000000000000E+03	  +2.4965700056948926E+01	
  +1.6233333333333334E+01	  +2.5000000000000000E+01	  +1.1360000000000000E+03	  +2.4964922926543579E+01	
  +1.6250000000000000E+01	  +2.5000000000000000E+01	  +1.1320000000000000E+03	  +2.4964614641813217E+01	
  +1.6266666666666666E+01	  +2.5000000000000000E+01	  +1.1330000000000000E+03	  +2.4963930734340199E+01	
  +1.6283333333333335E+01	  +2.5000000000000000E+01	  +1.1330000000000000E+03	  +2.4963613663450165E+01	
  +1.6300000000000001E+01	  +2.5000000000000000E+01	  +1.1310000000000000E+03	  +2.4963022225878309E+01	
  +1.6316666666666666E+01	  +2.5000000000000000E+01	  +1.1310000000000000E+03	  +2.4962741113926018E+01	
  +1.6333333333333332E+01	  +2.5000000000000000E+01	  +1.1310000000000000E+03	  +2.4962240594124466E+01	
  +1.6350000000000001E+01	  +2.5000000000000000E+01	  +1.1330000000000000E+03	  +2.4961968722728145E+01	
  +1.6366666666666667E+01	  +2.5000000000000000E+01	  +1.1320000000000000E+03	  +2.4961515467249818E+01	
  +1.6383333333333333E+01	  +2.5000000000000000E+01	  +1.1310000000000000E+03	  +2.4961264936070030E+01	
  +1.6399999999999999E+01	  +2.5000000000000000E+01	  +1.1300000000000000E+03	  +2.4960889388875039E+01	
  +1.6416666666666668E+01	  +2.5000000000000000E+01	  +1.1320000000000000E+03	  +2.4960669841160758E+01	
  +1.6433333333333334E+01	  +2.5000000000000000E+01	  +1.1320000000000000E+03	  +2.4960334440902876E+01	
  +1.6449999999999999E+01	  +2.5000000000000000E+01	  +1.1310000000000000E+03	  +2.4960111929138890E+01	
  +1.6466666666666665E+01	  +2.5000000000000000E+01	  +1.1300000000000000E+03	  +2.4959817858094166E+01	
  +1.6483333333333334E+01	  +2.5000000000000000E+01	  +1.1330000000000000E+03	  +2.4959630760925489E+01	
  +1.6500000000000000E+01	  +2.5000000000000000E+01	  +1.1320000000000000E+03	  +2.4959386165069009E+01	
  +1.6516666666666666E+01	  +2.5000000000000000E+01	  +1.1320000000000000E+03	  +2.4959223855469954E+01	
  +1.6533333333333335E+01	  +2.5000000000000000E+01	  +1.1320000000000000E+03	  +2.4959002957839822E+01	
  +1.6550000000000001E+01	  +2.5000000000000000E+01	  +1.1310000000000000E+03	  +2.4958834065940216E+01	
  +1.6566666666666666E+01	  +2.5000000000000000E+01	  +1.1320000000000000E+03	  +2.4958635802168615E+01	
