Prague/Libus
50.000 [deg N], 14.450 [deg E], 304 [m], 1 [timezone h], -30 [time ref. min]
m	dm	dy	h	mi	G_Gh	hs	G_Gex	G_Gh_hr	G_Dh	G_Gk	G_Dk	G_Bn	Ta	FF	G_Gcs	Td	PVprod
3	24	83	15	45	214	24.3	567	249	181	214	181	80	8.3	6.3	395	1.2	186
3	24	83	16	0	161	22.2	520	249	143	161	143	48	7.9	7.2	354	1.0	141
3	24	83	16	15	122	20.0	471	83	120	122	120	6	8.0	8.1	313	0.9	107
3	24	83	16	30	85	17.8	421	83	84	85	84	2	7.9	8.9	271	0.8	75
3	24	83	16	45	61	15.5	368	83	61	61	61	0	7.8	8.4	229	0.7	54
3	24	83	17	0	62	13.2	314	83	61	62	61	6	7.6	7.7	186	0.5	55
3	24	83	17	15	12	10.9	259	8	12	12	12	0	7.3	7.1	146	0.3	11
3	24	83	17	30	10	8.5	203	8	10	10	10	0	7.1	6.4	107	0.1	9
3	24	83	17	45	6	6.1	146	8	6	6	6	0	6.9	5.6	72	0.8	5
3	24	83	18	0	4	3.7	89	8	4	4	4	0	6.8	4.7	43	1.6	4
3	24	83	18	15	0	1.3	31	0	0	0	0	0	6.6	3.8	18	2.3	0
3	24	83	18	30	0	-1.1	0	0	0	0	0	0	6.4	2.9	0	3.1	0
3	24	83	18	45	0	-3.5	0	0	0	0	0	0	6.2	2.6	0	3.1	0
3	24	83	19	0	0	-5.9	0	0	0	0	0	0	6.1	2.4	0	3.0	0
3	24	83	19	15	0	-8.3	0	0	0	0	0	0	5.9	2.2	0	2.9	0
3	24	83	19	30	0	-10.6	0	0	0	0	0	0	5.8	2.0	0	2.8	0
3	24	83	19	45	0	-12.9	0	0	0	0	0	0	5.7	1.8	0	2.6	0
3	24	83	20	0	0	-15.2	0	0	0	0	0	0	5.5	1.6	0	2.5	0
3	24	83	20	15	0	-17.4	0	0	0	0	0	0	5.4	1.4	0	2.4	0
3	24	83	20	30	0	-19.6	0	0	0	0	0	0	5.2	1.2	0	2.2	0
3	24	83	20	45	0	-21.7	0	0	0	0	0	0	5.1	1.1	0	2.1	0
3	24	83	21	0	0	-23.8	0	0	0	0	0	0	4.9	1.1	0	1.9	0
3	24	83	21	15	0	-25.7	0	0	0	0	0	0	4.8	1.0	0	1.8	0
3	24	83	21	30	0	-27.6	0	0	0	0	0	0	4.7	0.9	0	1.7	0
3	24	83	21	45	0	-29.3	0	0	0	0	0	0	4.5	0.9	0	1.5	0
3	24	83	22	0	0	-31.0	0	0	0	0	0	0	4.4	0.9	0	1.4	0
3	24	83	22	15	0	-32.5	0	0	0	0	0	0	4.2	0.8	0	1.3	0
3	24	83	22	30	0	-33.9	0	0	0	0	0	0	4.1	0.8	0	1.1	0
3	24	83	22	45	0	-35.1	0	0	0	0	0	0	3.9	0.8	0	1.0	0
3	24	83	23	0	0	-36.2	0	0	0	0	0	0	3.8	0.7	0	0.8	0
3	24	83	23	15	0	-37.1	0	0	0	0	0	0	3.6	0.7	0	0.6	0
3	24	83	23	30	0	-37.8	0	0	0	0	0	0	3.4	0.6	0	0.5	0
3	24	83	23	45	0	-38.4	0	0	0	0	0	0	3.3	0.7	0	0.6	0
3	25	84	0	0	0	-38.7	0	0	0	0	0	0	3.3	0.8	0	0.7	0
3	25	84	0	15	0	-38.4	0	0	0	0	0	0	3.2	1.0	0	0.8	0
3	25	84	0	30	0	-38.4	0	0	0	0	0	0	3.2	1.1	0	1.0	0
3	25	84	0	45	0	-38.1	0	0	0	0	0	0	3.1	1.4	0	0.9	0
3	25	84	1	0	0	-37.6	0	0	0	0	0	0	3.1	1.8	0	0.8	0
3	25	84	1	15	0	-37.0	0	0	0	0	0	0	3.0	2.1	0	0.7	0
3	25	84	1	30	0	-36.1	0	0	0	0	0	0	2.9	2.5	0	0.7	0
3	25	84	1	45	0	-35.1	0	0	0	0	0	0	2.8	3.0	0	0.6	0
3	25	84	2	0	0	-33.9	0	0	0	0	0	0	2.7	3.6	0	0.5	0
3	25	84	2	15	0	-32.6	0	0	0	0	0	0	2.7	4.2	0	0.4	0
3	25	84	2	30	0	-31.1	0	0	0	0	0	0	2.6	4.8	0	0.4	0
3	25	84	2	45	0	-29.5	0	0	0	0	0	0	2.5	4.6	0	0.3	0
3	25	84	3	0	0	-27.8	0	0	0	0	0	0	2.5	4.5	0	0.3	0
3	25	84	3	15	0	-26.0	0	0	0	0	0	0	2.4	4.3	0	0.2	0
3	25	84	3	30	0	-24.0	0	0	0	0	0	0	2.4	4.1	0	0.2	0
3	25	84	3	45	0	-22.0	0	0	0	0	0	0	2.4	3.6	0	0.2	0
3	25	84	4	0	0	-20.0	0	0	0	0	0	0	2.3	3.1	0	0.1	0
3	25	84	4	15	0	-17.8	0	0	0	0	0	0	2.3	2.6	0	0.1	0
3	25	84	4	30	0	-15.6	0	0	0	0	0	0	2.2	2.0	0	0.0	0
3	25	84	4	45	0	-13.3	0	0	0	0	0	0	2.2	1.9	0	0.0	0
3	25	84	5	0	0	-11.0	0	0	0	0	0	0	2.2	1.7	0	0.0	0
3	25	84	5	15	0	-8.7	0	0	0	0	0	0	2.1	1.6	0	-0.1	0
3	25	84	5	30	0	-6.3	0	0	0	0	0	0	2.1	1.4	0	-0.1	0
3	25	84	5	45	0	-4.0	0	0	0	0	0	0	2.2	1.4	0	0.0	0
3	25	84	6	0	0	-1.6	0	0	0	0	0	0	2.3	1.4	0	0.2	0
3	25	84	6	15	3	0.8	21	19	3	3	3	0	2.5	1.5	13	0.3	3
3	25	84	6	30	12	3.3	78	19	12	12	12	0	2.6	1.5	40	0.5	11
3	25	84	6	45	22	5.7	136	19	22	22	22	0	2.9	1.6	71	0.8	20
3	25	84	7	0	39	8.1	193	19	39	39	39	0	3.4	1.6	107	1.1	35
3	25	84	7	15	164	10.4	249	140	62	164	62	566	3.9	1.7	148	1.5	146
3	25	84	7	30	124	12.8	305	140	78	124	78	212	4.5	1.8	190	1.8	111
3	25	84	7	45	126	15.1	359	140	97	126	97	113	4.9	1.9	234	1.1	112
3	25	84	8	0	137	17.4	412	140	115	137	115	72	5.4	2.0	278	0.4	122
3	25	84	8	15	309	19.7	463	242	121	309	121	565	6.0	2.2	322	-0.3	269
3	25	84	8	30	235	21.9	512	242	156	235	156	214	6.7	2.3	365	-1.0	206
3	25	84	8	45	197	24.0	560	242	156	197	156	102	6.9	2.3	407	-1.2	172
3	25	84	9	0	226	26.1	605	242	189	226	189	84	7.1	2.3	447	-1.5	198
3	25	84	9	15	243	28.1	647	332	203	243	203	87	7.6	2.3	485	-1.7	210
3	25	84	9	30	302	30.0	687	332	215	302	215	172	8.2	2.3	521	-2.0	260
3	25	84	9	45	419	31.8	724	332	206	419	206	407	8.8	2.6	555	-2.0	355
3	25	84	10	0	365	33.5	758	332	226	365	226	250	9.2	2.9	586	-2.0	311
3	25	84	10	15	415	35.0	789	403	252	415	252	281	9.4	3.2	614	-2.0	350
3	25	84	10	30	505	36.5	817	403	206	505	206	505	9.9	3.5	639	-2.0	420
3	25	84	10	45	364	37.7	841	403	288	364	288	123	10.2	3.2	662	-2.1	309
3	25	84	11	0	328	38.8	862	403	271	328	271	91	10.1	2.9	681	-2.2	279
3	25	84	11	15	337	39.8	879	436	291	337	291	73	10.3	2.6	697	-2.2	286
3	25	84	11	30	374	40.5	893	436	308	374	308	101	10.8	2.3	709	-2.3	316
3	25	84	11	45	516	41.1	903	436	262	516	262	388	11.3	2.4	719	-2.2	428
3	25	84	12	0	516	41.4	909	436	263	516	263	381	11.7	2.5	724	-2.2	427
3	25	84	12	15	570	41.5	912	444	269	570	269	454	11.9	2.7	727	-2.1	465
3	25	84	12	30	310	41.5	910	444	278	310	278	49	11.9	2.8	725	-2.0	261
3	25	84	12	45	361	41.2	905	444	282	361	282	120	11.5	2.8	721	-1.8	304
3	25	84	13	0	525	40.7	896	444	284	525	284	370	11.9	2.9	713	-1.5	434
3	25	84	13	15	437	40.0	884	417	317	437	317	187	12.6	2.9	701	-1.3	362
3	25	84	13	30	447	39.1	867	417	298	447	298	237	12.6	3.0	686	-1.0	371
3	25	84	13	45	438	38.1	848	417	274	438	274	265	12.4	2.8	668	-1.0	364
3	25	84	14	0	348	36.8	824	417	277	348	277	118	12.4	2.5	646	-1.0	292
3	25	84	14	15	268	35.5	798	331	245	268	245	39	12.3	2.3	622	-1.0	227
3	25	84	14	30	300	33.9	767	331	259	300	259	73	12.3	2.0	594	-1.0	253
3	25	84	14	45	359	32.3	734	331	244	359	244	216	12.4	2.5	564	-0.9	301
3	25	84	15	0	399	30.5	698	331	209	399	209	373	12.6	3.0	531	-0.9	333
3	25	84	15	15	247	28.6	659	229	219	247	219	58	12.4	3.5	495	-0.8	209
3	25	84	15	30	201	26.7	617	229	189	201	189	26	11.9	4.1	458	-0.7	171
3	25	84	15	45	216	24.6	573	229	186	216	186	72	11.6	4.2	418	-0.6	185
3	25	84	16	0	253	22.5	526	229	165	253	165	231	11.6	4.2	377	-0.4	216
3	25	84	16	15	201	20.3	477	144	141	201	141	170	11.6	4.3	334	-0.2	172
3	25	84	16	30	127	18.1	427	144	117	127	117	32	11.3	4.4	291	0.0	109
3	25	84	16	45	109	15.8	374	144	98	109	98	38	11.1	4.2	247	0.2	94
3	25	84	17	0	138	13.5	320	144	87	138	87	220	10.8	4.0	203	0.3	119
3	25	84	17	15	97	11.1	265	55	75	97	75	113	10.5	3.7	160	0.5	85
3	25	84	17	30	62	8.7	209	55	57	62	57	32	10.2	3.5	118	0.7	54
3	25	84	17	45	38	6.4	152	55	37	38	37	13	9.9	3.0	81	0.5	34
3	25	84	18	0	23	3.9	95	55	22	23	22	16	9.6	2.5	48	0.4	20
3	25	84	18	15	2	1.5	37	0	2	2	2	0	9.3	2.0	22	0.2	2
3	25	84	18	30	0	-0.9	1	0	0	0	0	0	9.0	1.5	0	0.1	0
3	25	84	18	45	0	-3.3	0	0	0	0	0	0	8.7	1.3	0	0.3	0
3	25	84	19	0	0	-5.7	0	0	0	0	0	0	8.6	1.2	0	0.5	0
3	25	84	19	15	0	-8.0	0	0	0	0	0	0	8.5	1.0	0	0.7	0
3	25	84	19	30	0	-10.4	0	0	0	0	0	0	8.4	0.8	0	1.0	0
3	25	84	19	45	0	-12.7	0	0	0	0	0	0	8.3	0.8	0	0.9	0
3	25	84	20	0	0	-14.9	0	0	0	0	0	0	8.2	0.7	0	0.8	0
3	25	84	20	15	0	-17.2	0	0	0	0	0	0	8.1	0.7	0	0.7	0
3	25	84	20	30	0	-19.3	0	0	0	0	0	0	7.9	0.6	0	0.6	0
3	25	84	20	45	0	-21.4	0	0	0	0	0	0	7.8	0.7	0	0.6	0
3	25	84	21	0	0	-23.5	0	0	0	0	0	0	7.7	0.8	0	0.6	0
3	25	84	21	15	0	-25.4	0	0	0	0	0	0	7.6	0.9	0	0.6	0
3	25	84	21	30	0	-27.3	0	0	0	0	0	0	7.5	1.0	0	0.6	0
3	25	84	21	45	0	-29.0	0	0	0	0	0	0	7.4	1.0	0	0.6	0
3	25	84	22	0	0	-30.7	0	0	0	0	0	0	7.3	1.0	0	0.7	0
3	25	84	22	15	0	-32.2	0	0	0	0	0	0	7.1	1.0	0	0.7	0
3	25	84	22	30	0	-33.6	0	0	0	0	0	0	7.0	1.0	0	0.8	0
3	25	84	22	45	0	-34.8	0	0	0	0	0	0	6.9	0.9	0	0.8	0
3	25	84	23	0	0	-35.8	0	0	0	0	0	0	6.8	0.8	0	0.8	0
3	25	84	23	15	0	-36.7	0	0	0	0	0	0	6.7	0.6	0	0.8	0
3	25	84	23	30	0	-37.5	0	0	0	0	0	0	6.6	0.5	0	0.8	0
3	25	84	23	45	0	-38.0	0	0	0	0	0	0	6.4	0.8	0	1.3	0
3	26	85	0	0	0	-38.3	0	0	0	0	0	0	6.3	1.1	0	1.9	0
3	26	85	0	15	0	-38.0	0	0	0	0	0	0	6.2	1.5	0	2.4	0
3	26	85	0	30	0	-38.0	0	0	0	0	0	0	6.1	1.8	0	3.0	0
3	26	85	0	45	0	-37.7	0	0	0	0	0	0	6.0	1.8	0	3.1	0
3	26	85	1	0	0	-37.2	0	0	0	0	0	0	5.9	1.8	0	3.2	0
3	26	85	1	15	0	-36.6	0	0	0	0	0	0	5.8	1.8	0	3.3	0
3	26	85	1	30	0	-35.7	0	0	0	0	0	0	5.7	1.8	0	3.4	0
3	26	85	1	45	0	-34.7	0	0	0	0	0	0	5.6	1.8	0	3.2	0
3	26	85	2	0	0	-33.5	0	0	0	0	0	0	5.6	1.8	0	2.9	0
3	26	85	2	15	0	-32.2	0	0	0	0	0	0	5.5	1.7	0	2.7	0
3	26	85	2	30	0	-30.7	0	0	0	0	0	0	5.4	1.7	0	2.4	0
3	26	85	2	45	0	-29.1	0	0	0	0	0	0	5.3	1.8	0	2.4	0
3	26	85	3	0	0	-27.4	0	0	0	0	0	0	5.3	1.8	0	2.3	0
3	26	85	3	15	0	-25.6	0	0	0	0	0	0	5.2	1.9	0	2.3	0
3	26	85	3	30	0	-23.7	0	0	0	0	0	0	5.2	2.0	0	2.2	0
3	26	85	3	45	0	-21.7	0	0	0	0	0	0	5.2	2.5	0	2.4	0
3	26	85	4	0	0	-19.6	0	0	0	0	0	0	5.1	3.0	0	2.5	0
3	26	85	4	15	0	-17.4	0	0	0	0	0	0	5.1	3.5	0	2.7	0
3	26	85	4	30	0	-15.2	0	0	0	0	0	0	5.1	4.1	0	2.8	0
3	26	85	4	45	0	-13.0	0	0	0	0	0	0	5.1	4.3	0	2.9	0
3	26	85	5	0	0	-10.7	0	0	0	0	0	0	5.1	4.4	0	3.0	0
3	26	85	5	15	0	-8.4	0	0	0	0	0	0	5.1	4.6	0	3.1	0
3	26	85	5	30	0	-6.0	0	0	0	0	0	0	5.0	4.8	0	3.2	0
3	26	85	5	45	0	-3.6	0	0	0	0	0	0	5.1	4.8	0	3.2	0
3	26	85	6	0	0	-1.2	0	0	0	0	0	0	5.1	4.8	0	3.2	0
3	26	85	6	15	2	1.2	29	9	2	2	2	0	5.1	4.8	16	3.2	2
3	26	85	6	30	8	3.6	86	9	8	8	8	0	5.2	4.8	42	3.3	8
3	26	85	6	45	12	6.0	144	9	12	12	12	0	5.2	4.8	72	3.4	10
3	26	85	7	0	12	8.4	201	9	12	12	12	0	5.3	4.8	107	3.6	11
3	26	85	7	15	21	10.8	257	58	21	21	21	0	5.4	4.8	146	3.8	19
3	26	85	7	30	76	13.2	313	58	72	76	72	17	5.4	4.8	187	4.0	68
3	26	85	7	45	56	15.5	367	58	56	56	56	1	5.6	4.9	230	3.9	50
3	26	85	8	0	79	17.8	420	58	75	79	75	15	5.9	4.9	273	3.9	71
3	26	85	8	15	97	20.0	471	111	97	97	97	0	6.1	5.0	315	3.8	86
3	26	85	8	30	95	22.2	520	111	95	95	95	1	6.5	5.1	357	3.8	84
3	26	85	8	45	107	24.4	567	111	107	107	107	0	6.7	5.6	398	3.9	94
3	26	85	9	0	145	26.5	612	111	144	145	144	3	6.9	6.1	437	4.1	128
3	26	85	9	15	186	28.5	655	180	180	186	180	13	7.2	6.6	475	4.2	163
3	26	85	9	30	194	30.4	695	180	188	194	188	11	7.4	7.2	510	4.4	169
3	26	85	9	45	184	32.2	732	180	181	184	181	5	7.6	6.8	544	4.1	161
3	26	85	10	0	169	33.9	766	180	166	169	166	5	7.6	6.4	574	3.8	148
3	26	85	10	15	143	35.4	796	188	143	143	143	0	7.7	6.0	602	3.5	126
3	26	85	10	30	185	36.9	824	188	183	185	183	3	7.9	5.5	627	3.1	162
3	26	85	10	45	190	38.1	848	188	188	190	188	3	8.1	5.7	649	3.2	165
3	26	85	11	0	233	39.2	869	188	226	233	226	11	8.3	5.9	668	3.2	202
3	26	85	11	15	313	40.2	886	197	278	313	278	54	8.5	6.2	684	3.2	268
3	26	85	11	30	205	40.9	900	197	203	205	203	4	8.6	6.4	696	3.3	178
3	26	85	11	45	104	41.5	910	197	104	104	104	0	8.4	6.5	705	3.4	91
3	26	85	12	0	166	41.8	916	197	152	166	152	22	8.3	6.6	710	3.4	145
3	26	85	12	15	209	41.9	918	202	205	209	205	5	8.6	6.7	713	3.5	181
3	26	85	12	30	235	41.9	917	202	229	235	229	8	9.1	6.8	711	3.6	202
3	26	85	12	45	169	41.6	912	202	168	169	168	2	9.1	6.6	706	3.4	147
3	26	85	13	0	195	41.1	903	202	192	195	192	5	8.9	6.4	698	3.2	169
3	26	85	13	15	210	40.4	890	195	206	210	206	6	9.0	6.2	687	3.0	182
3	26	85	13	30	201	39.5	874	195	198	201	198	5	9.2	6.0	672	2.8	174
3	26	85	13	45	187	38.4	854	195	185	187	185	3	9.2	6.2	654	2.8	162
3	26	85	14	0	184	37.2	830	195	182	184	182	3	9.1	6.4	633	2.7	160
3	26	85	14	15	120	35.8	804	109	120	120	120	0	9.0	6.6	608	2.6	105
3	26	85	14	30	122	34.3	773	109	122	122	122	0	8.9	6.8	581	2.5	106
3	26	85	14	45	109	32.6	740	109	109	109	109	0	8.9	6.3	551	2.7	95
3	26	85	15	0	86	30.8	704	109	86	86	86	0	8.9	5.8	519	2.8	76
3	26	85	15	15	83	28.9	665	72	83	83	83	0	8.8	5.3	484	3.0	73
3	26	85	15	30	74	27.0	623	72	74	74	74	0	8.8	4.8	447	3.1	65
3	26	85	15	45	69	24.9	579	72	69	69	69	0	8.7	4.9	408	3.1	60
3	26	85	16	0	62	22.8	532	72	62	62	62	0	8.6	4.9	368	3.2	55
3	26	85	16	15	62	20.6	483	49	62	62	62	0	8.6	5.0	326	3.2	55
3	26	85	16	30	53	18.3	432	49	53	53	53	0	8.5	5.1	283	3.2	47
3	26	85	16	45	44	16.1	380	49	44	44	44	0	8.4	5.1	240	3.2	39
3	26	85	17	0	37	13.7	326	49	37	37	37	0	8.3	5.1	197	3.1	33
3	26	85	17	15	12	11.4	271	8	12	12	12	0	8.1	5.1	156	3.1	11
3	26	85	17	30	10	9.0	215	8	10	10	10	0	8.0	5.1	116	3.0	9
3	26	85	17	45	7	6.6	158	8	7	7	7	0	7.9	4.5	80	3.0	6
3	26	85	18	0	4	4.2	101	8	4	4	4	0	7.8	3.8	49	3.1	4
3	26	85	18	15	2	1.8	43	1	2	2	2	0	7.7	3.2	25	3.1	2
3	26	85	18	30	0	-0.6	2	1	0	0	0	0	7.6	2.5	0	3.1	0
3	26	85	18	45	0	-3.0	0	1	0	0	0	0	7.5	2.7	0	3.1	0
3	26	85	19	0	0	-5.4	0	1	0	0	0	0	7.4	2.8	0	3.0	0
3	26	85	19	15	0	-7.8	0	0	0	0	0	0	7.3	3.0	0	2.9	0
3	26	85	19	30	0	-10.1	0	0	0	0	0	0	7.2	3.2	0	2.9	0
3	26	85	19	45	0	-12.4	0	0	0	0	0	0	7.1	3.4	0	2.7	0
3	26	85	20	0	0	-14.7	0	0	0	0	0	0	7.0	3.6	0	2.6	0
3	26	85	20	15	0	-16.9	0	0	0	0	0	0	6.9	3.9	0	2.5	0
3	26	85	20	30	0	-19.1	0	0	0	0	0	0	6.8	4.1	0	2.3	0
3	26	85	20	45	0	-21.2	0	0	0	0	0	0	6.7	4.5	0	2.1	0
3	26	85	21	0	0	-23.2	0	0	0	0	0	0	6.6	5.0	0	1.9	0
3	26	85	21	15	0	-25.1	0	0	0	0	0	0	6.5	5.5	0	1.6	0
3	26	85	21	30	0	-27.0	0	0	0	0	0	0	6.4	6.0	0	1.4	0
3	26	85	21	45	0	-28.7	0	0	0	0	0	0	6.3	5.3	0	1.5	0
3	26	85	22	0	0	-30.3	0	0	0	0	0	0	6.2	4.6	0	1.6	0
3	26	85	22	15	0	-31.8	0	0	0	0	0	0	6.1	3.9	0	1.7	0
3	26	85	22	30	0	-33.2	0	0	0	0	0	0	6.0	3.2	0	1.9	0
3	26	85	22	45	0	-34.4	0	0	0	0	0	0	5.9	3.2	0	2.0	0
3	26	85	23	0	0	-35.5	0	0	0	0	0	0	5.8	3.1	0	2.1	0
3	26	85	23	15	0	-36.4	0	0	0	0	0	0	5.6	3.1	0	2.2	0
3	26	85	23	30	0	-37.1	0	0	0	0	0	0	5.5	3.0	0	2.4	0
3	26	85	23	45	0	-37.6	0	0	0	0	0	0	5.4	2.7	0	2.2	0
3	27	86	0	0	0	-37.9	0	0	0	0	0	0	5.4	2.4	0	2.0	0
3	27	86	0	15	0	-37.7	0	0	0	0	0	0	5.3	2.0	0	1.9	0
3	27	86	0	30	0	-37.6	0	0	0	0	0	0	5.2	1.7	0	1.7	0
3	27	86	0	45	0	-37.3	0	0	0	0	0	0	5.1	1.6	0	1.8	0
3	27	86	1	0	0	-36.8	0	0	0	0	0	0	5.0	1.4	0	1.9	0
